1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	2
11	2
12	2
13	2
14	2
15	2
16	2
17	2
18	2
19	3
20	3
21	3
22	3
23	3
24	4
25	5
26	5
27	5
28	5
29	5
30	6
31	6
32	6
33	6
34	6
35	7
36	7
37	7
38	7
39	7
40	7
41	7
42	7
43	7
44	7
45	7
46	7
47	8
48	8
49	8
50	8
51	8
52	8
53	8
54	8
55	8
56	9
57	9
58	9
59	9
60	9
61	9
62	9
63	9
64	9
65	10
66	10
67	10
68	10
69	10
70	10
71	10
72	10
73	11
74	12
75	13
76	14
77	14
78	14
79	14
80	14
81	15
82	14
83	14
84	16
85	16
86	15
87	16
88	16
89	16
90	16
91	16
92	16
93	17
94	17
95	17
96	17
97	18
98	18
99	19
100	19
101	19
102	20
103	19
104	19
105	19
106	19
107	19
108	18
109	18
110	18
111	18
112	18
113	18
114	18
115	18
116	20
117	20
118	20
119	20
120	20
121	20
122	20
123	20
124	20
125	20
126	20
127	20
128	20
129	20
130	19
131	19
132	19
133	19
134	19
135	19
136	19
137	19
138	19
139	19
140	18
141	18
142	18
143	18
144	18
145	19
146	19
147	19
148	20
149	20
150	19
151	19
152	17
153	16
154	18
155	18
156	18
157	17
158	17
159	16
160	14
161	14
162	13
163	13
164	13
165	13
166	13
167	13
168	12
169	12
170	13
171	13
172	15
173	15
174	15
175	15
176	15
177	15
178	15
179	15
180	16
181	17
182	17
183	17
184	17
185	18
186	18
187	18
188	17
189	17
190	17
191	18
192	18
193	18
194	20
195	20
196	20
197	20
198	21
199	21
200	20
201	20
202	21
203	21
204	22
205	22
206	22
207	22
208	23
209	24
210	25
211	25
212	25
213	24
214	24
215	24
216	23
217	24
218	23
219	22
220	23
221	24
222	24
223	23
224	22
225	22
226	21
227	21
228	18
229	18
230	17
231	17
232	17
233	17
234	15
235	15
236	15
237	15
238	15
239	15
240	14
241	15
242	16
243	16
244	16
245	16
246	16
247	16
248	16
249	16
250	17
251	17
252	16
253	16
254	16
255	16
256	16
257	15
258	14
259	14
260	16
261	16
262	17
263	18
264	18
265	18
266	19
267	19
268	19
269	19
270	19
271	19
272	19
273	19
274	18
275	18
276	18
277	18
278	19
279	19
280	20
281	20
282	19
283	19
284	20
285	20
286	20
287	20
288	20
289	20
290	20
291	20
292	19
293	19
294	18
295	19
296	19
297	18
298	18
299	17
300	16
301	16
302	15
303	15
304	14
305	12
306	13
307	14
308	14
309	15
310	15
311	15
312	14
313	15
314	16
315	16
316	16
317	17
318	17
319	17
320	17
321	17
322	17
323	16
324	16
325	15
326	16
327	16
328	16
329	17
330	18
331	18
332	18
333	18
334	18
335	18
336	18
337	18
338	19
339	20
340	20
341	20
342	20
343	22
344	22
345	22
346	22
347	23
348	24
349	26
350	26
351	27
352	28
353	28
354	30
355	30
356	30
357	30
358	30
359	30
360	31
361	30
362	30
363	30
364	29
365	29
366	29
367	29
368	29
369	29
370	29
371	30
372	30
373	28
374	27
375	27
376	26
377	24
378	23
379	23
380	22
381	23
382	24
383	23
384	22
385	23
386	23
387	24
388	25
389	25
390	25
391	24
392	24
393	25
394	24
395	25
396	25
397	25
398	25
399	25
400	25
401	25
402	25
403	25
404	25
405	24
406	25
407	26
408	28
409	28
410	28
411	28
412	29
413	29
414	28
415	28
416	30
417	30
418	28
419	27
420	27
421	27
422	27
423	27
424	27
425	27
426	27
427	28
428	29
429	29
430	29
431	29
432	28
433	29
434	29
435	30
436	30
437	31
438	31
439	31
440	30
441	31
442	32
443	33
444	34
445	35
446	35
447	36
448	35
449	35
450	35
451	36
452	36
453	37
454	38
455	38
456	38
457	34
458	34
459	33
460	33
461	35
462	36
463	36
464	34
465	33
466	34
467	35
468	34
469	34
470	33
471	32
472	31
473	31
474	31
475	30
476	30
477	29
478	30
479	29
480	31
481	31
482	31
483	32
484	32
485	34
486	34
487	34
488	34
489	34
490	35
491	36
492	36
493	36
494	36
495	34
496	35
497	34
498	34
499	34
500	31
501	32
502	32
503	33
504	33
505	34
506	34
507	34
508	33
509	33
510	32
511	32
512	32
513	33
514	33
515	31
516	30
517	29
518	28
519	27
520	27
521	28
522	28
523	26
524	26
525	27
526	27
527	27
528	28
529	28
530	28
531	29
532	29
533	28
534	28
535	28
536	27
537	27
538	29
539	30
540	30
541	29
542	29
543	28
544	28
545	28
546	26
547	26
548	26
549	25
550	25
551	25
552	25
553	27
554	27
555	27
556	27
557	27
558	27
559	27
560	27
561	26
562	26
563	25
564	26
565	26
566	26
567	28
568	28
569	28
570	28
571	28
572	27
573	28
574	27
575	28
576	28
577	27
578	28
579	27
580	28
581	29
582	29
583	31
584	31
585	30
586	29
587	29
588	29
589	29
590	28
591	28
592	27
593	26
594	26
595	26
596	24
597	24
598	24
599	24
600	24
601	25
602	25
603	25
